version,lang,startTime,invocations,initializationTime,uuid,newcontainer,cpuType,cpuModel,architecture,cpuCores,cpuInfo,platform,containerID,functionName,functionMemory,functionRegion,vmID,linuxVersion,totalMemory,freeMemory,pageFaults,cpuUser,cpuNice,cpuKernel,cpuIdle,cpuIOWait,cpuIrq,cpuSoftIrq,cpuSteal,cpuGuest,cpuGuestNice,bootTime,frameworkRuntime,message,userRuntime,cpuUserDelta,cpuNiceDelta,cpuKernelDelta,cpuIdleDelta,cpuIOWaitDelta,cpuIrqDelta,cpuSoftIrqDelta,cpuStealDelta,cpuGuestDelta,cpuGuestNiceDelta,pageFaultsDelta,availableCPUs,utilizedCPUs,recommendedMemory,frameworkRuntimeDeltas,runtime,endTime,roundTripTime,payload,latency,threadID,runID,memory,time_run
0.7,python,1715554229968,1,1715554229964,5da4214f-80c9-492a-b8dd-b4227471acf6,1,Intel(R) Xeon(R) Processor @ 2.50GHz,63,x86,6,"[{'processor': '0', 'vendor_id': 'GenuineIntel', 'cpu_family': '6', 'model': '63', 'model_name': 'Intel(R) Xeon(R) Processor @ 2.50GHz', 'stepping': '2', 'microcode': '0x1', 'cpu_MHz': '2499.998', 'cache_size': '36608 KB', 'physical_id': '0', 'siblings': '6', 'core_id': '0', 'cpu_cores': '6', 'apicid': '0', 'initial_apicid': '0', 'fpu': 'yes', 'fpu_exception': 'yes', 'cpuid_level': '22', 'wp': 'yes', 'flags': ['fpu', 'vme', 'de', 'pse', 'tsc', 'msr', 'pae', 'mce', 'cx8', 'apic', 'sep', 'mtrr', 'pge', 'mca', 'cmov', 'pat', 'pse36', 'clflush', 'mmx', 'fxsr', 'sse', 'sse2', 'ht', 'syscall', 'nx', 'rdtscp', 'lm', 'constant_tsc', 'rep_good', 'nopl', 'xtopology', 'nonstop_tsc', 'cpuid', 'tsc_known_freq', 'pni', 'pclmulqdq', 'ssse3', 'fma', 'cx16', 'pcid', 'sse4_1', 'sse4_2', 'x2apic', 'movbe', 'popcnt', 'tsc_deadline_timer', 'aes', 'xsave', 'avx', 'f16c', 'rdrand', 'hypervisor', 'lahf_lm', 'abm', 'cpuid_fault', 'invpcid_single', 'ssbd', 'ibrs', 'ibpb', 'stibp', 'ibrs_enhanced', 'fsgsbase', 'tsc_adjust', 'bmi1', 'avx2', 'smep', 'bmi2', 'erms', 'invpcid', 'smap', 'xsaveopt', 'arat', 'md_clear', 'arch_capabilities'], 'bugs': ['spectre_v1', 'spectre_v2', 'spec_store_bypass', 'swapgs', 'taa', 'mmio_stale_data'], 'bogomips': '4999.99', 'clflush_size': '64', 'cache_alignment': '64', 'address_sizes': '46 bits physical, 48 bits virtual'}, {'processor': '1', 'vendor_id': 'GenuineIntel', 'cpu_family': '6', 'model': '63', 'model_name': 'Intel(R) Xeon(R) Processor @ 2.50GHz', 'stepping': '2', 'microcode': '0x1', 'cpu_MHz': '2499.998', 'cache_size': '36608 KB', 'physical_id': '0', 'siblings': '6', 'core_id': '1', 'cpu_cores': '6', 'apicid': '1', 'initial_apicid': '1', 'fpu': 'yes', 'fpu_exception': 'yes', 'cpuid_level': '22', 'wp': 'yes', 'flags': ['fpu', 'vme', 'de', 'pse', 'tsc', 'msr', 'pae', 'mce', 'cx8', 'apic', 'sep', 'mtrr', 'pge', 'mca', 'cmov', 'pat', 'pse36', 'clflush', 'mmx', 'fxsr', 'sse', 'sse2', 'ht', 'syscall', 'nx', 'rdtscp', 'lm', 'constant_tsc', 'rep_good', 'nopl', 'xtopology', 'nonstop_tsc', 'cpuid', 'tsc_known_freq', 'pni', 'pclmulqdq', 'ssse3', 'fma', 'cx16', 'pcid', 'sse4_1', 'sse4_2', 'x2apic', 'movbe', 'popcnt', 'tsc_deadline_timer', 'aes', 'xsave', 'avx', 'f16c', 'rdrand', 'hypervisor', 'lahf_lm', 'abm', 'cpuid_fault', 'invpcid_single', 'ssbd', 'ibrs', 'ibpb', 'stibp', 'ibrs_enhanced', 'fsgsbase', 'tsc_adjust', 'bmi1', 'avx2', 'smep', 'bmi2', 'erms', 'invpcid', 'smap', 'xsaveopt', 'arat', 'md_clear', 'arch_capabilities'], 'bugs': ['spectre_v1', 'spectre_v2', 'spec_store_bypass', 'swapgs', 'taa', 'mmio_stale_data'], 'bogomips': '4999.99', 'clflush_size': '64', 'cache_alignment': '64', 'address_sizes': '46 bits physical, 48 bits virtual'}, {'processor': '2', 'vendor_id': 'GenuineIntel', 'cpu_family': '6', 'model': '63', 'model_name': 'Intel(R) Xeon(R) Processor @ 2.50GHz', 'stepping': '2', 'microcode': '0x1', 'cpu_MHz': '2499.998', 'cache_size': '36608 KB', 'physical_id': '0', 'siblings': '6', 'core_id': '2', 'cpu_cores': '6', 'apicid': '2', 'initial_apicid': '2', 'fpu': 'yes', 'fpu_exception': 'yes', 'cpuid_level': '22', 'wp': 'yes', 'flags': ['fpu', 'vme', 'de', 'pse', 'tsc', 'msr', 'pae', 'mce', 'cx8', 'apic', 'sep', 'mtrr', 'pge', 'mca', 'cmov', 'pat', 'pse36', 'clflush', 'mmx', 'fxsr', 'sse', 'sse2', 'ht', 'syscall', 'nx', 'rdtscp', 'lm', 'constant_tsc', 'rep_good', 'nopl', 'xtopology', 'nonstop_tsc', 'cpuid', 'tsc_known_freq', 'pni', 'pclmulqdq', 'ssse3', 'fma', 'cx16', 'pcid', 'sse4_1', 'sse4_2', 'x2apic', 'movbe', 'popcnt', 'tsc_deadline_timer', 'aes', 'xsave', 'avx', 'f16c', 'rdrand', 'hypervisor', 'lahf_lm', 'abm', 'cpuid_fault', 'invpcid_single', 'ssbd', 'ibrs', 'ibpb', 'stibp', 'ibrs_enhanced', 'fsgsbase', 'tsc_adjust', 'bmi1', 'avx2', 'smep', 'bmi2', 'erms', 'invpcid', 'smap', 'xsaveopt', 'arat', 'md_clear', 'arch_capabilities'], 'bugs': ['spectre_v1', 'spectre_v2', 'spec_store_bypass', 'swapgs', 'taa', 'mmio_stale_data'], 'bogomips': '4999.99', 'clflush_size': '64', 'cache_alignment': '64', 'address_sizes': '46 bits physical, 48 bits virtual'}, {'processor': '3', 'vendor_id': 'GenuineIntel', 'cpu_family': '6', 'model': '63', 'model_name': 'Intel(R) Xeon(R) Processor @ 2.50GHz', 'stepping': '2', 'microcode': '0x1', 'cpu_MHz': '2499.998', 'cache_size': '36608 KB', 'physical_id': '0', 'siblings': '6', 'core_id': '3', 'cpu_cores': '6', 'apicid': '3', 'initial_apicid': '3', 'fpu': 'yes', 'fpu_exception': 'yes', 'cpuid_level': '22', 'wp': 'yes', 'flags': ['fpu', 'vme', 'de', 'pse', 'tsc', 'msr', 'pae', 'mce', 'cx8', 'apic', 'sep', 'mtrr', 'pge', 'mca', 'cmov', 'pat', 'pse36', 'clflush', 'mmx', 'fxsr', 'sse', 'sse2', 'ht', 'syscall', 'nx', 'rdtscp', 'lm', 'constant_tsc', 'rep_good', 'nopl', 'xtopology', 'nonstop_tsc', 'cpuid', 'tsc_known_freq', 'pni', 'pclmulqdq', 'ssse3', 'fma', 'cx16', 'pcid', 'sse4_1', 'sse4_2', 'x2apic', 'movbe', 'popcnt', 'tsc_deadline_timer', 'aes', 'xsave', 'avx', 'f16c', 'rdrand', 'hypervisor', 'lahf_lm', 'abm', 'cpuid_fault', 'invpcid_single', 'ssbd', 'ibrs', 'ibpb', 'stibp', 'ibrs_enhanced', 'fsgsbase', 'tsc_adjust', 'bmi1', 'avx2', 'smep', 'bmi2', 'erms', 'invpcid', 'smap', 'xsaveopt', 'arat', 'md_clear', 'arch_capabilities'], 'bugs': ['spectre_v1', 'spectre_v2', 'spec_store_bypass', 'swapgs', 'taa', 'mmio_stale_data'], 'bogomips': '4999.99', 'clflush_size': '64', 'cache_alignment': '64', 'address_sizes': '46 bits physical, 48 bits virtual'}, {'processor': '4', 'vendor_id': 'GenuineIntel', 'cpu_family': '6', 'model': '63', 'model_name': 'Intel(R) Xeon(R) Processor @ 2.50GHz', 'stepping': '2', 'microcode': '0x1', 'cpu_MHz': '2499.998', 'cache_size': '36608 KB', 'physical_id': '0', 'siblings': '6', 'core_id': '4', 'cpu_cores': '6', 'apicid': '4', 'initial_apicid': '4', 'fpu': 'yes', 'fpu_exception': 'yes', 'cpuid_level': '22', 'wp': 'yes', 'flags': ['fpu', 'vme', 'de', 'pse', 'tsc', 'msr', 'pae', 'mce', 'cx8', 'apic', 'sep', 'mtrr', 'pge', 'mca', 'cmov', 'pat', 'pse36', 'clflush', 'mmx', 'fxsr', 'sse', 'sse2', 'ht', 'syscall', 'nx', 'rdtscp', 'lm', 'constant_tsc', 'rep_good', 'nopl', 'xtopology', 'nonstop_tsc', 'cpuid', 'tsc_known_freq', 'pni', 'pclmulqdq', 'ssse3', 'fma', 'cx16', 'pcid', 'sse4_1', 'sse4_2', 'x2apic', 'movbe', 'popcnt', 'tsc_deadline_timer', 'aes', 'xsave', 'avx', 'f16c', 'rdrand', 'hypervisor', 'lahf_lm', 'abm', 'cpuid_fault', 'invpcid_single', 'ssbd', 'ibrs', 'ibpb', 'stibp', 'ibrs_enhanced', 'fsgsbase', 'tsc_adjust', 'bmi1', 'avx2', 'smep', 'bmi2', 'erms', 'invpcid', 'smap', 'xsaveopt', 'arat', 'md_clear', 'arch_capabilities'], 'bugs': ['spectre_v1', 'spectre_v2', 'spec_store_bypass', 'swapgs', 'taa', 'mmio_stale_data'], 'bogomips': '4999.99', 'clflush_size': '64', 'cache_alignment': '64', 'address_sizes': '46 bits physical, 48 bits virtual'}, {'processor': '5', 'vendor_id': 'GenuineIntel', 'cpu_family': '6', 'model': '63', 'model_name': 'Intel(R) Xeon(R) Processor @ 2.50GHz', 'stepping': '2', 'microcode': '0x1', 'cpu_MHz': '2499.998', 'cache_size': '36608 KB', 'physical_id': '0', 'siblings': '6', 'core_id': '5', 'cpu_cores': '6', 'apicid': '5', 'initial_apicid': '5', 'fpu': 'yes', 'fpu_exception': 'yes', 'cpuid_level': '22', 'wp': 'yes', 'flags': ['fpu', 'vme', 'de', 'pse', 'tsc', 'msr', 'pae', 'mce', 'cx8', 'apic', 'sep', 'mtrr', 'pge', 'mca', 'cmov', 'pat', 'pse36', 'clflush', 'mmx', 'fxsr', 'sse', 'sse2', 'ht', 'syscall', 'nx', 'rdtscp', 'lm', 'constant_tsc', 'rep_good', 'nopl', 'xtopology', 'nonstop_tsc', 'cpuid', 'tsc_known_freq', 'pni', 'pclmulqdq', 'ssse3', 'fma', 'cx16', 'pcid', 'sse4_1', 'sse4_2', 'x2apic', 'movbe', 'popcnt', 'tsc_deadline_timer', 'aes', 'xsave', 'avx', 'f16c', 'rdrand', 'hypervisor', 'lahf_lm', 'abm', 'cpuid_fault', 'invpcid_single', 'ssbd', 'ibrs', 'ibpb', 'stibp', 'ibrs_enhanced', 'fsgsbase', 'tsc_adjust', 'bmi1', 'avx2', 'smep', 'bmi2', 'erms', 'invpcid', 'smap', 'xsaveopt', 'arat', 'md_clear', 'arch_capabilities'], 'bugs': ['spectre_v1', 'spectre_v2', 'spec_store_bypass', 'swapgs', 'taa', 'mmio_stale_data'], 'bogomips': '4999.99', 'clflush_size': '64', 'cache_alignment': '64', 'address_sizes': '46 bits physical, 48 bits virtual'}]",AWS Lambda,2024/05/12/[$LATEST]166eec3cbbfc4c51be90a9ca09c84e4a,hello_world_faaset_10GB,10000,us-east-1,ox-roo,Linux 169.254.120.149 5.10.214-222.855.amzn2.x86_64 #1 SMP Thu Apr 11 21:52:20 UTC 2024 x86_64 x86_64 x86_64 GNU/Linux,10963584,10833496,105456,400.0,0.0,970.0,4664150.0,20.0,0.0,90.0,190.0,0.0,0.0,1715553452,14,Hello from the hotel lambda Bob!,10000,10.0,0.0,0.0,59970.0,0.0,0.0,0.0,10.0,0.0,0.0,145,5.58,0.001,128,0,10014,1715554239982,15487.99,"{'name': 'Bob', 'time': 10}",5473.99,10,0,10GB,05/12/2024 15:50:43
0.7,python,1715554230218,1,1715554230216,6b0d713a-0a4e-4590-80d6-ce3267815679,1,Intel(R) Xeon(R) Processor @ 2.50GHz,63,x86,6,"[{'processor': '0', 'vendor_id': 'GenuineIntel', 'cpu_family': '6', 'model': '63', 'model_name': 'Intel(R) Xeon(R) Processor @ 2.50GHz', 'stepping': '2', 'microcode': '0x1', 'cpu_MHz': '2499.988', 'cache_size': '36608 KB', 'physical_id': '0', 'siblings': '6', 'core_id': '0', 'cpu_cores': '6', 'apicid': '0', 'initial_apicid': '0', 'fpu': 'yes', 'fpu_exception': 'yes', 'cpuid_level': '22', 'wp': 'yes', 'flags': ['fpu', 'vme', 'de', 'pse', 'tsc', 'msr', 'pae', 'mce', 'cx8', 'apic', 'sep', 'mtrr', 'pge', 'mca', 'cmov', 'pat', 'pse36', 'clflush', 'mmx', 'fxsr', 'sse', 'sse2', 'ht', 'syscall', 'nx', 'rdtscp', 'lm', 'constant_tsc', 'rep_good', 'nopl', 'xtopology', 'nonstop_tsc', 'cpuid', 'tsc_known_freq', 'pni', 'pclmulqdq', 'ssse3', 'fma', 'cx16', 'pcid', 'sse4_1', 'sse4_2', 'x2apic', 'movbe', 'popcnt', 'tsc_deadline_timer', 'aes', 'xsave', 'avx', 'f16c', 'rdrand', 'hypervisor', 'lahf_lm', 'abm', 'cpuid_fault', 'invpcid_single', 'ssbd', 'ibrs', 'ibpb', 'stibp', 'ibrs_enhanced', 'fsgsbase', 'tsc_adjust', 'bmi1', 'avx2', 'smep', 'bmi2', 'erms', 'invpcid', 'smap', 'xsaveopt', 'arat', 'md_clear', 'arch_capabilities'], 'bugs': ['spectre_v1', 'spectre_v2', 'spec_store_bypass', 'swapgs', 'taa', 'mmio_stale_data'], 'bogomips': '4999.97', 'clflush_size': '64', 'cache_alignment': '64', 'address_sizes': '46 bits physical, 48 bits virtual'}, {'processor': '1', 'vendor_id': 'GenuineIntel', 'cpu_family': '6', 'model': '63', 'model_name': 'Intel(R) Xeon(R) Processor @ 2.50GHz', 'stepping': '2', 'microcode': '0x1', 'cpu_MHz': '2499.988', 'cache_size': '36608 KB', 'physical_id': '0', 'siblings': '6', 'core_id': '1', 'cpu_cores': '6', 'apicid': '1', 'initial_apicid': '1', 'fpu': 'yes', 'fpu_exception': 'yes', 'cpuid_level': '22', 'wp': 'yes', 'flags': ['fpu', 'vme', 'de', 'pse', 'tsc', 'msr', 'pae', 'mce', 'cx8', 'apic', 'sep', 'mtrr', 'pge', 'mca', 'cmov', 'pat', 'pse36', 'clflush', 'mmx', 'fxsr', 'sse', 'sse2', 'ht', 'syscall', 'nx', 'rdtscp', 'lm', 'constant_tsc', 'rep_good', 'nopl', 'xtopology', 'nonstop_tsc', 'cpuid', 'tsc_known_freq', 'pni', 'pclmulqdq', 'ssse3', 'fma', 'cx16', 'pcid', 'sse4_1', 'sse4_2', 'x2apic', 'movbe', 'popcnt', 'tsc_deadline_timer', 'aes', 'xsave', 'avx', 'f16c', 'rdrand', 'hypervisor', 'lahf_lm', 'abm', 'cpuid_fault', 'invpcid_single', 'ssbd', 'ibrs', 'ibpb', 'stibp', 'ibrs_enhanced', 'fsgsbase', 'tsc_adjust', 'bmi1', 'avx2', 'smep', 'bmi2', 'erms', 'invpcid', 'smap', 'xsaveopt', 'arat', 'md_clear', 'arch_capabilities'], 'bugs': ['spectre_v1', 'spectre_v2', 'spec_store_bypass', 'swapgs', 'taa', 'mmio_stale_data'], 'bogomips': '4999.97', 'clflush_size': '64', 'cache_alignment': '64', 'address_sizes': '46 bits physical, 48 bits virtual'}, {'processor': '2', 'vendor_id': 'GenuineIntel', 'cpu_family': '6', 'model': '63', 'model_name': 'Intel(R) Xeon(R) Processor @ 2.50GHz', 'stepping': '2', 'microcode': '0x1', 'cpu_MHz': '2499.988', 'cache_size': '36608 KB', 'physical_id': '0', 'siblings': '6', 'core_id': '2', 'cpu_cores': '6', 'apicid': '2', 'initial_apicid': '2', 'fpu': 'yes', 'fpu_exception': 'yes', 'cpuid_level': '22', 'wp': 'yes', 'flags': ['fpu', 'vme', 'de', 'pse', 'tsc', 'msr', 'pae', 'mce', 'cx8', 'apic', 'sep', 'mtrr', 'pge', 'mca', 'cmov', 'pat', 'pse36', 'clflush', 'mmx', 'fxsr', 'sse', 'sse2', 'ht', 'syscall', 'nx', 'rdtscp', 'lm', 'constant_tsc', 'rep_good', 'nopl', 'xtopology', 'nonstop_tsc', 'cpuid', 'tsc_known_freq', 'pni', 'pclmulqdq', 'ssse3', 'fma', 'cx16', 'pcid', 'sse4_1', 'sse4_2', 'x2apic', 'movbe', 'popcnt', 'tsc_deadline_timer', 'aes', 'xsave', 'avx', 'f16c', 'rdrand', 'hypervisor', 'lahf_lm', 'abm', 'cpuid_fault', 'invpcid_single', 'ssbd', 'ibrs', 'ibpb', 'stibp', 'ibrs_enhanced', 'fsgsbase', 'tsc_adjust', 'bmi1', 'avx2', 'smep', 'bmi2', 'erms', 'invpcid', 'smap', 'xsaveopt', 'arat', 'md_clear', 'arch_capabilities'], 'bugs': ['spectre_v1', 'spectre_v2', 'spec_store_bypass', 'swapgs', 'taa', 'mmio_stale_data'], 'bogomips': '4999.97', 'clflush_size': '64', 'cache_alignment': '64', 'address_sizes': '46 bits physical, 48 bits virtual'}, {'processor': '3', 'vendor_id': 'GenuineIntel', 'cpu_family': '6', 'model': '63', 'model_name': 'Intel(R) Xeon(R) Processor @ 2.50GHz', 'stepping': '2', 'microcode': '0x1', 'cpu_MHz': '2499.988', 'cache_size': '36608 KB', 'physical_id': '0', 'siblings': '6', 'core_id': '3', 'cpu_cores': '6', 'apicid': '3', 'initial_apicid': '3', 'fpu': 'yes', 'fpu_exception': 'yes', 'cpuid_level': '22', 'wp': 'yes', 'flags': ['fpu', 'vme', 'de', 'pse', 'tsc', 'msr', 'pae', 'mce', 'cx8', 'apic', 'sep', 'mtrr', 'pge', 'mca', 'cmov', 'pat', 'pse36', 'clflush', 'mmx', 'fxsr', 'sse', 'sse2', 'ht', 'syscall', 'nx', 'rdtscp', 'lm', 'constant_tsc', 'rep_good', 'nopl', 'xtopology', 'nonstop_tsc', 'cpuid', 'tsc_known_freq', 'pni', 'pclmulqdq', 'ssse3', 'fma', 'cx16', 'pcid', 'sse4_1', 'sse4_2', 'x2apic', 'movbe', 'popcnt', 'tsc_deadline_timer', 'aes', 'xsave', 'avx', 'f16c', 'rdrand', 'hypervisor', 'lahf_lm', 'abm', 'cpuid_fault', 'invpcid_single', 'ssbd', 'ibrs', 'ibpb', 'stibp', 'ibrs_enhanced', 'fsgsbase', 'tsc_adjust', 'bmi1', 'avx2', 'smep', 'bmi2', 'erms', 'invpcid', 'smap', 'xsaveopt', 'arat', 'md_clear', 'arch_capabilities'], 'bugs': ['spectre_v1', 'spectre_v2', 'spec_store_bypass', 'swapgs', 'taa', 'mmio_stale_data'], 'bogomips': '4999.97', 'clflush_size': '64', 'cache_alignment': '64', 'address_sizes': '46 bits physical, 48 bits virtual'}, {'processor': '4', 'vendor_id': 'GenuineIntel', 'cpu_family': '6', 'model': '63', 'model_name': 'Intel(R) Xeon(R) Processor @ 2.50GHz', 'stepping': '2', 'microcode': '0x1', 'cpu_MHz': '2499.988', 'cache_size': '36608 KB', 'physical_id': '0', 'siblings': '6', 'core_id': '4', 'cpu_cores': '6', 'apicid': '4', 'initial_apicid': '4', 'fpu': 'yes', 'fpu_exception': 'yes', 'cpuid_level': '22', 'wp': 'yes', 'flags': ['fpu', 'vme', 'de', 'pse', 'tsc', 'msr', 'pae', 'mce', 'cx8', 'apic', 'sep', 'mtrr', 'pge', 'mca', 'cmov', 'pat', 'pse36', 'clflush', 'mmx', 'fxsr', 'sse', 'sse2', 'ht', 'syscall', 'nx', 'rdtscp', 'lm', 'constant_tsc', 'rep_good', 'nopl', 'xtopology', 'nonstop_tsc', 'cpuid', 'tsc_known_freq', 'pni', 'pclmulqdq', 'ssse3', 'fma', 'cx16', 'pcid', 'sse4_1', 'sse4_2', 'x2apic', 'movbe', 'popcnt', 'tsc_deadline_timer', 'aes', 'xsave', 'avx', 'f16c', 'rdrand', 'hypervisor', 'lahf_lm', 'abm', 'cpuid_fault', 'invpcid_single', 'ssbd', 'ibrs', 'ibpb', 'stibp', 'ibrs_enhanced', 'fsgsbase', 'tsc_adjust', 'bmi1', 'avx2', 'smep', 'bmi2', 'erms', 'invpcid', 'smap', 'xsaveopt', 'arat', 'md_clear', 'arch_capabilities'], 'bugs': ['spectre_v1', 'spectre_v2', 'spec_store_bypass', 'swapgs', 'taa', 'mmio_stale_data'], 'bogomips': '4999.97', 'clflush_size': '64', 'cache_alignment': '64', 'address_sizes': '46 bits physical, 48 bits virtual'}, {'processor': '5', 'vendor_id': 'GenuineIntel', 'cpu_family': '6', 'model': '63', 'model_name': 'Intel(R) Xeon(R) Processor @ 2.50GHz', 'stepping': '2', 'microcode': '0x1', 'cpu_MHz': '2499.988', 'cache_size': '36608 KB', 'physical_id': '0', 'siblings': '6', 'core_id': '5', 'cpu_cores': '6', 'apicid': '5', 'initial_apicid': '5', 'fpu': 'yes', 'fpu_exception': 'yes', 'cpuid_level': '22', 'wp': 'yes', 'flags': ['fpu', 'vme', 'de', 'pse', 'tsc', 'msr', 'pae', 'mce', 'cx8', 'apic', 'sep', 'mtrr', 'pge', 'mca', 'cmov', 'pat', 'pse36', 'clflush', 'mmx', 'fxsr', 'sse', 'sse2', 'ht', 'syscall', 'nx', 'rdtscp', 'lm', 'constant_tsc', 'rep_good', 'nopl', 'xtopology', 'nonstop_tsc', 'cpuid', 'tsc_known_freq', 'pni', 'pclmulqdq', 'ssse3', 'fma', 'cx16', 'pcid', 'sse4_1', 'sse4_2', 'x2apic', 'movbe', 'popcnt', 'tsc_deadline_timer', 'aes', 'xsave', 'avx', 'f16c', 'rdrand', 'hypervisor', 'lahf_lm', 'abm', 'cpuid_fault', 'invpcid_single', 'ssbd', 'ibrs', 'ibpb', 'stibp', 'ibrs_enhanced', 'fsgsbase', 'tsc_adjust', 'bmi1', 'avx2', 'smep', 'bmi2', 'erms', 'invpcid', 'smap', 'xsaveopt', 'arat', 'md_clear', 'arch_capabilities'], 'bugs': ['spectre_v1', 'spectre_v2', 'spec_store_bypass', 'swapgs', 'taa', 'mmio_stale_data'], 'bogomips': '4999.97', 'clflush_size': '64', 'cache_alignment': '64', 'address_sizes': '46 bits physical, 48 bits virtual'}]",AWS Lambda,2024/05/12/[$LATEST]7232bcea5bb54ec19b9aba4bd16b07c5,hello_world_faaset_10GB,10000,us-east-1,,Linux 169.254.99.53 5.10.214-222.855.amzn2.x86_64 #1 SMP Thu Apr 11 21:52:20 UTC 2024 x86_64 x86_64 x86_64 GNU/Linux,10963584,10834820,104633,380.0,0.0,910.0,1343550.0,30.0,0.0,110.0,40.0,0.0,0.0,1715554005,10,Hello from the hotel lambda Bob!,10000,0.0,0.0,0.0,59980.0,0.0,0.0,0.0,10.0,0.0,0.0,124,5.58,0.0,128,0,10010,1715554240228,15745.94,"{'name': 'Bob', 'time': 10}",5735.94,2,0,10GB,05/12/2024 15:50:43
